281,1558.64,1542.0,33
282,1583.9,1657.0,33
283,1598.35,1341.0,33
284,1686.8,1117.0,34
285,1682.37,767.0,33
286,1729.94,896.0,35
287,1679.79,1007.0,34
288,1719.53,979.0,35
289,1673.36,776.0,34
290,1689.35,656.0,34
291,1706.08,509.0,35
292,1672.83,358.0,34
293,1697.06,123.0,35
294,1695.15,6.0,34
295,1682.42,33.0,34
296,1686.07,35.0,34
297,1680.34,3.0,34
298,1681.74,30.0,34
299,1707.99,4.0,34
300,1678.8,53.0,34
301,1676.39,73.0,34
302,1670.83,100.0,34
303,1673.18,50.0,34
304,1651.58,52.0,34
305,1677.6,53.0,34
306,1656.93,12.0,34
307,1661.38,38.0,34
308,1674.55,5.0,34
309,1674.14,39.0,34
310,1670.72,61.0,34
311,1665.82,50.0,34
312,1664.69,61.0,34
313,1662.72,84.0,34
314,1671.75,136.0,34
315,1684.19,138.0,34
316,1682.11,158.0,34
317,1682.59,196.0,34
318,1696.46,303.0,34
319,1678.33,339.0,34
320,1654.46,588.0,33
321,1663.15,392.0,34
322,1645.76,304.0,34
323,1629.86,346.0,33
324,1617.21,526.0,33
325,1620.09,491.0,33
326,1666.24,396.0,34
327,1665.11,793.0,34
328,1689.45,651.0,34
329,1702.17,627.0,34
330,1688.57,592.0,36
331,1676.79,566.0,34
332,1689.03,710.0,35
333,1649.94,1292.0,34
334,1513.57,1507.0,28
335,1643.43,1602.0,35
336,1693.16,1187.0,36
337,1697.54,1067.0,36
338,1732.84,1076.0,35
339,1756.2,1189.0,36
340,1686.78,1448.0,34
341,1660.34,1951.0,35
342,1561.35,1694.0,32
343,1523.46,1601.0,31
344,1620.26,1473.0,34
345,1640.51,1357.0,34
346,1606.94,980.0,33
347,1603.87,746.0,33
348,1631.39,489.0,33
349,1693.21,171.0,35
350,1728.62,69.0,35
351,1674.72,112.0,34
352,1671.56,49.0,34
353,1679.43,63.0,34
354,1684.47,69.0,34
355,1682.72,34.0,34
356,1676.54,43.0,34
357,1668.88,17.0,34
358,1673.52,85.0,34
359,1686.05,143.0,34
360,1662.21,133.0,34
361,1672.54,96.0,34
362,1665.63,23.0,34
363,1662.93,109.0,34
364,1674.06,71.0,34
365,1670.24,14.0,34
366,1668.34,54.0,34
367,1656.61,55.0,34
368,1649.53,56.0,34
369,1658.46,74.0,34
370,1673.03,93.0,34
371,1671.57,106.0,34
372,1668.09,137.0,34
373,1667.47,150.0,34
374,1680.87,204.0,34
375,1676.65,234.0,34
376,1674.06,284.0,34
377,1646.73,178.0,33
378,1668.29,361.0,34
379,1651.1,357.0,34
380,1651.83,499.0,34
381,1594.48,780.0,31
382,1666.5,792.0,34
383,1638.27,720.0,33
384,1659.25,893.0,34
385,1655.0,1075.0,34
386,1693.13,897.0,35
387,1683.73,1085.0,34
388,1699.5,807.0,36
389,1586.61,915.0,33
390,1508.39,1249.0,29
391,1734.23,1234.0,35
392,1714.45,1046.0,36
393,1693.39,939.0,36
394,1711.63,1182.0,35
395,1680.89,1329.0,34
396,1586.57,1778.0,32
397,1632.23,1352.0,34
398,1646.52,1162.0,35
399,1626.71,804.0,34
400,1620.66,724.0,34
401,1610.44,514.0,33
402,1623.83,437.0,34
403,1647.17,336.0,35
404,1637.55,244.0,34
405,1600.42,278.0,32
406,1705.68,499.0,34
407,1668.29,142.0,34
408,1625.6,115.0,33
409,1643.93,198.0,34
410,1654.36,153.0,34
411,1651.92,149.0,34
412,1636.5,79.0,34
413,1641.58,82.0,34
414,1640.69,129.0,34
415,1631.52,110.0,34
416,1627.27,151.0,34
417,1639.79,83.0,34
418,1677.52,129.0,34
419,1669.77,58.0,34
420,1672.16,70.0,34
421,1671.37,95.0,34
422,1663.3,17.0,34
423,1663.54,21.0,34
424,1663.73,34.0,34
425,1666.35,95.0,35
426,1661.15,119.0,34
427,1655.41,70.0,34
428,1661.69,87.0,34
429,1655.65,139.0,34
430,1668.59,143.0,34
431,1673.83,297.0,34
432,1662.94,140.0,34
433,1652.28,180.0,34
434,1653.88,193.0,34
435,1649.03,283.0,34
436,1649.71,377.0,34
437,1644.46,396.0,34
438,1605.44,504.0,34
439,1643.77,916.0,34
440,1659.92,574.0,34
441,1641.63,714.0,34
442,1644.43,766.0,34
443,1646.67,971.0,34
444,1673.42,966.0,34
445,1648.13,1153.0,33
446,1700.02,896.0,35
447,1679.87,1029.0,34
448,1729.39,984.0,35
449,1758.84,1084.0,36
450,1731.1,922.0,35
451,1706.59,817.0,35
452,1705.07,1043.0,35
453,1698.43,1107.0,35
454,1704.12,1297.0,34
455,1714.16,905.0,35
456,1715.16,938.0,35
457,1664.21,1142.0,35
458,1648.61,1349.0,34
459,1671.38,1028.0,34
460,1689.43,786.0,35
461,1694.01,647.0,35
462,1685.09,586.0,35
463,1688.68,421.0,35
464,1696.29,339.0,35
465,1670.08,262.0,36
466,1692.87,194.0,35
467,1710.73,153.0,34
468,1622.36,252.0,34
469,1630.54,210.0,34
470,1641.59,230.0,34
471,1644.09,180.0,34
472,1635.7,161.0,34
473,1627.92,138.0,34
474,1594.55,109.0,33
475,1622.83,280.0,34
476,1594.53,146.0,33
477,1626.05,268.0,34
478,1655.94,314.0,34
479,1663.26,258.0,34
480,1638.22,158.0,34
481,1657.82,156.0,34
482,1653.91,14.0,34
483,1659.31,16.0,35
484,1661.33,21.0,35
485,1668.35,63.0,35
486,1670.28,87.0,35
487,1659.26,111.0,35
488,1660.07,133.0,34
489,1661.97,168.0,34
490,1660.41,170.0,34
491,1664.89,185.0,35
492,1656.44,152.0,34
493,1648.26,171.0,34
494,1652.95,204.0,34
495,1643.13,280.0,34
496,1655.56,289.0,34
497,1644.7,485.0,34
498,1603.46,597.0,34
499,1616.02,671.0,33
500,1618.86,592.0,33
501,1645.88,443.0,34
502,1642.58,690.0,34
503,1615.8,659.0,33
504,1566.76,1237.0,32
505,1644.47,1187.0,33
506,1701.45,911.0,35
507,1724.79,1189.0,35
508,1725.23,1066.0,35
509,1743.59,1059.0,35
510,1729.2,1023.0,35
511,1725.43,1032.0,35
512,1658.16,725.0,34
513,1688.36,627.0,35
514,1664.03,714.0,33
515,1693.91,722.0,35
516,1692.56,839.0,35
517,1650.83,1024.0,35
518,1683.4,1096.0,35
519,1694.97,1237.0,35
520,1691.16,1113.0,35
521,1672.82,1344.0,34
522,1665.17,1065.0,35
523,1647.41,851.0,34
524,1662.21,693.0,34
525,1670.56,365.0,35
526,1595.08,458.0,32
527,1679.63,611.0,34
528,1699.72,185.0,36
529,1676.7,287.0,35
530,1600.29,83.0,33
531,1616.55,117.0,33
532,1628.04,150.0,34
533,1632.0,211.0,34
534,1635.16,160.0,34
535,1625.86,111.0,34
536,1615.92,274.0,34
537,1621.77,217.0,34
538,1631.13,355.0,34
539,1618.12,301.0,34
540,1629.65,324.0,34
541,1633.0,294.0,34
542,1600.28,263.0,33
543,1606.12,213.0,33
544,1578.12,174.0,33
545,1636.47,346.0,34
546,1641.9,125.0,34
547,1639.25,36.0,34
548,1637.58,114.0,34
549,1649.96,36.0,34
550,1654.04,36.0,35
551,1658.96,80.0,34
552,1649.67,136.0,34
553,1651.23,111.0,34
554,1651.55,180.0,34
555,1651.92,198.0,35
556,1655.08,292.0,35
557,1666.67,240.0,35
558,1653.43,206.0,34
559,1655.07,297.0,35
560,1668.74,394.0,34
561,1679.74,381.0,35
562,1664.92,446.0,35
563,1648.8,377.0,34
564,1628.41,514.0,34
565,1640.76,728.0,34
566,1608.71,1063.0,34
567,1555.48,1070.0,34
568,1617.41,1068.0,34
569,1666.51,796.0,34
570,1707.2,963.0,35
571,1686.76,1147.0,35
572,1703.63,991.0,35
573,1689.71,788.0,35
